Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,pass_read,pass_math,pass_both,budget_per_student,spending_lvl,school_size
24651,Kathleen Warren,F,9th,Wright High School,72,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24652,Christopher Alvarado,M,9th,Wright High School,75,76,10,Charter,1800,1049400,1,1,1,583,1,Medium
24653,Keith Bailey,M,9th,Wright High School,75,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24654,Lisa Newton,F,11th,Wright High School,89,92,10,Charter,1800,1049400,1,1,1,583,1,Medium
24655,Justin Jones,M,12th,Wright High School,94,76,10,Charter,1800,1049400,1,1,1,583,1,Medium
24656,Miguel Cook,M,12th,Wright High School,96,96,10,Charter,1800,1049400,1,1,1,583,1,Medium
24657,Kathleen Mccarthy,F,11th,Wright High School,72,71,10,Charter,1800,1049400,1,1,1,583,1,Medium
24658,Daniel Acosta,M,12th,Wright High School,75,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24659,Virginia Mitchell,F,10th,Wright High School,98,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24660,David Holt,M,9th,Wright High School,78,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24661,Christopher Decker,M,10th,Wright High School,70,96,10,Charter,1800,1049400,1,1,1,583,1,Medium
24662,Richard Lopez,M,11th,Wright High School,73,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24663,Brandon Mccoy,M,10th,Wright High School,81,84,10,Charter,1800,1049400,1,1,1,583,1,Medium
24664,Melanie Harris,F,10th,Wright High School,83,80,10,Charter,1800,1049400,1,1,1,583,1,Medium
24665,Sara Rodriguez,F,9th,Wright High School,82,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24666,Lisa Schroeder,F,12th,Wright High School,70,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24667,Charles King,M,11th,Wright High School,94,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24668,Christopher White,M,11th,Wright High School,86,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24669,Anthony Andrade,M,9th,Wright High School,91,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24670,Christopher Li,M,9th,Wright High School,75,82,10,Charter,1800,1049400,1,1,1,583,1,Medium
24671,Gina Jones,F,12th,Wright High School,92,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24672,Joseph Holt,M,12th,Wright High School,84,80,10,Charter,1800,1049400,1,1,1,583,1,Medium
24673,Tammy Spencer,F,10th,Wright High School,83,82,10,Charter,1800,1049400,1,1,1,583,1,Medium
24674,Christine Morrow,F,9th,Wright High School,99,88,10,Charter,1800,1049400,1,1,1,583,1,Medium
24675,Angela Bennett,F,12th,Wright High School,92,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24676,Mark Hahn,M,12th,Wright High School,84,98,10,Charter,1800,1049400,1,1,1,583,1,Medium
24677,Aaron Herrera,M,12th,Wright High School,83,80,10,Charter,1800,1049400,1,1,1,583,1,Medium
24678,Katherine Pierce,F,9th,Wright High School,80,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24679,Anthony Bennett,M,11th,Wright High School,89,75,10,Charter,1800,1049400,1,1,1,583,1,Medium
24680,Charles Thomas,M,11th,Wright High School,97,98,10,Charter,1800,1049400,1,1,1,583,1,Medium
24681,Robert Norman,M,12th,Wright High School,84,72,10,Charter,1800,1049400,1,1,1,583,1,Medium
24682,Anthony Mccullough,M,9th,Wright High School,94,72,10,Charter,1800,1049400,1,1,1,583,1,Medium
24683,Kyle Spencer,M,10th,Wright High School,86,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24684,Steven Jensen,M,10th,Wright High School,70,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24685,Allison Owens,F,11th,Wright High School,88,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24686,Eric Evans III,M,9th,Wright High School,86,81,10,Charter,1800,1049400,1,1,1,583,1,Medium
24687,Christopher Perry,M,10th,Wright High School,97,82,10,Charter,1800,1049400,1,1,1,583,1,Medium
24688,William Dominguez,M,12th,Wright High School,92,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24689,Taylor Schroeder,F,11th,Wright High School,86,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24690,Amy Davis,F,12th,Wright High School,85,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24691,Joanne Ellis,F,11th,Wright High School,72,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24692,Jennifer Cooper,F,11th,Wright High School,99,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24693,Chad Garcia,M,12th,Wright High School,87,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24694,Jonathan Fischer,M,11th,Wright High School,80,68,10,Charter,1800,1049400,1,0,0,583,1,Medium
24695,Dylan Nelson,M,12th,Wright High School,89,97,10,Charter,1800,1049400,1,1,1,583,1,Medium
24696,Micheal Ross,M,12th,Wright High School,92,71,10,Charter,1800,1049400,1,1,1,583,1,Medium
24697,John Murray,M,11th,Wright High School,85,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24698,Laura Brooks,F,10th,Wright High School,83,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24699,Wesley Alvarado,M,10th,Wright High School,82,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24700,Terri Mercer,F,9th,Wright High School,93,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24701,Michael Gibson,M,12th,Wright High School,95,79,10,Charter,1800,1049400,1,1,1,583,1,Medium
24702,Janice Russell,F,12th,Wright High School,72,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24703,Ryan Pitts,M,9th,Wright High School,78,84,10,Charter,1800,1049400,1,1,1,583,1,Medium
24704,Scott Johnson,M,10th,Wright High School,83,90,10,Charter,1800,1049400,1,1,1,583,1,Medium
24705,Bonnie Harrell,F,9th,Wright High School,81,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24706,Kelly Sanchez,F,9th,Wright High School,81,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24707,Laura Watson,F,9th,Wright High School,83,98,10,Charter,1800,1049400,1,1,1,583,1,Medium
24708,Courtney Horton,F,10th,Wright High School,95,84,10,Charter,1800,1049400,1,1,1,583,1,Medium
24709,Yolanda Parker,F,10th,Wright High School,70,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24710,Claudia Pierce,F,9th,Wright High School,76,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24711,Alexis Vang,F,9th,Wright High School,75,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24712,Steven Atkinson,M,10th,Wright High School,74,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24713,Jody Clayton,F,11th,Wright High School,93,72,10,Charter,1800,1049400,1,1,1,583,1,Medium
24714,Kyle Tran,M,12th,Wright High School,69,77,10,Charter,1800,1049400,0,1,0,583,1,Medium
24715,Ryan Carpenter,M,11th,Wright High School,92,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24716,Robert Banks,M,9th,Wright High School,78,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24717,Eric Booker,M,10th,Wright High School,69,91,10,Charter,1800,1049400,0,1,0,583,1,Medium
24718,David Rogers,M,12th,Wright High School,87,79,10,Charter,1800,1049400,1,1,1,583,1,Medium
24719,Andrea Morgan,F,10th,Wright High School,97,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24720,Daniel Mccullough,M,9th,Wright High School,94,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24721,Lisa Turner,F,11th,Wright High School,93,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24722,Theresa Reyes,F,10th,Wright High School,81,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24723,David Parker,M,11th,Wright High School,93,76,10,Charter,1800,1049400,1,1,1,583,1,Medium
24724,Andrew Young,M,9th,Wright High School,77,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24725,Barry Whitney,M,10th,Wright High School,88,68,10,Charter,1800,1049400,1,0,0,583,1,Medium
24726,Gregory Lynch,M,12th,Wright High School,83,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24727,Ashlee Owen,F,11th,Wright High School,88,88,10,Charter,1800,1049400,1,1,1,583,1,Medium
24728,Kelsey Morales,F,9th,Wright High School,82,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24729,Jack Smith,M,9th,Wright High School,92,76,10,Charter,1800,1049400,1,1,1,583,1,Medium
24730,Michelle Santana,F,9th,Wright High School,91,76,10,Charter,1800,1049400,1,1,1,583,1,Medium
24731,Abigail Zhang,F,11th,Wright High School,78,79,10,Charter,1800,1049400,1,1,1,583,1,Medium
24732,Jason Foster,M,10th,Wright High School,89,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24733,Douglas Jones,M,11th,Wright High School,91,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24734,Jordan White,F,11th,Wright High School,70,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24735,Jason Perry,M,12th,Wright High School,73,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24736,Eric Price,M,9th,Wright High School,76,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24737,Andrew Brown,M,10th,Wright High School,69,84,10,Charter,1800,1049400,0,1,0,583,1,Medium
24738,Patrick Anderson,M,11th,Wright High School,85,75,10,Charter,1800,1049400,1,1,1,583,1,Medium
24739,Matthew Bennett,M,11th,Wright High School,83,80,10,Charter,1800,1049400,1,1,1,583,1,Medium
24740,Allison Wilson,F,9th,Wright High School,91,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24741,Monique Fitzgerald,F,12th,Wright High School,79,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24742,Mark Flynn,M,12th,Wright High School,70,99,10,Charter,1800,1049400,1,1,1,583,1,Medium
24743,Christopher Walter,M,11th,Wright High School,90,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24744,James Rodriguez,M,10th,Wright High School,99,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24745,Michael Valencia,M,9th,Wright High School,92,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24746,Joseph Carter,M,10th,Wright High School,88,92,10,Charter,1800,1049400,1,1,1,583,1,Medium
24747,Stephanie Robinson,F,11th,Wright High School,69,85,10,Charter,1800,1049400,0,1,0,583,1,Medium
24748,Erica Stevenson,F,11th,Wright High School,99,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24749,Charles Strickland,M,11th,Wright High School,99,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24750,Gary Nguyen,M,10th,Wright High School,75,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24751,Wendy Carson,F,11th,Wright High School,80,74,10,Charter,1800,1049400,1,1,1,583,1,Medium
24752,Theresa Nelson,F,10th,Wright High School,74,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24753,James Gomez,M,11th,Wright High School,81,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24754,Anthony Barton,M,9th,Wright High School,76,84,10,Charter,1800,1049400,1,1,1,583,1,Medium
24755,Karen Gibson,F,11th,Wright High School,77,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24756,Stephen Hardy,M,10th,Wright High School,95,71,10,Charter,1800,1049400,1,1,1,583,1,Medium
24757,Crystal Warren,F,9th,Wright High School,83,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24758,Larry Cook,M,12th,Wright High School,87,96,10,Charter,1800,1049400,1,1,1,583,1,Medium
24759,John Villanueva,M,12th,Wright High School,94,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24760,Shelby Cox,F,9th,Wright High School,96,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24761,Robert Knight,M,9th,Wright High School,85,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24762,Nicholas Johnson,M,10th,Wright High School,94,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24763,Phillip Fields,M,9th,Wright High School,97,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24764,Mark Rodgers,M,9th,Wright High School,95,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24765,Zachary Evans,M,10th,Wright High School,80,97,10,Charter,1800,1049400,1,1,1,583,1,Medium
24766,Emily Quinn,F,12th,Wright High School,73,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24767,Sarah Henderson,F,10th,Wright High School,95,98,10,Charter,1800,1049400,1,1,1,583,1,Medium
24768,Chase Gonzales,M,9th,Wright High School,89,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24769,Wanda Beasley,F,11th,Wright High School,98,99,10,Charter,1800,1049400,1,1,1,583,1,Medium
24770,Linda Wong,F,9th,Wright High School,85,68,10,Charter,1800,1049400,1,0,0,583,1,Medium
24771,Kimberly Hebert,F,12th,Wright High School,81,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24772,Bruce Brady,M,9th,Wright High School,86,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24773,Lisa Hayes,F,11th,Wright High School,89,76,10,Charter,1800,1049400,1,1,1,583,1,Medium
24774,Mary Berry,F,10th,Wright High School,95,81,10,Charter,1800,1049400,1,1,1,583,1,Medium
24775,Jill Ward,F,10th,Wright High School,71,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24776,Manuel Price,M,10th,Wright High School,93,97,10,Charter,1800,1049400,1,1,1,583,1,Medium
24777,Crystal Hunt,F,9th,Wright High School,92,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24778,Tony Phillips,M,9th,Wright High School,88,72,10,Charter,1800,1049400,1,1,1,583,1,Medium
24779,Sean Wade,M,12th,Wright High School,77,71,10,Charter,1800,1049400,1,1,1,583,1,Medium
24780,Kaitlyn Vazquez,F,11th,Wright High School,95,92,10,Charter,1800,1049400,1,1,1,583,1,Medium
24781,Colton Jordan,M,10th,Wright High School,73,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24782,Brian White,M,12th,Wright High School,84,82,10,Charter,1800,1049400,1,1,1,583,1,Medium
24783,Michelle Sparks,F,12th,Wright High School,81,71,10,Charter,1800,1049400,1,1,1,583,1,Medium
24784,Edward Sullivan,M,9th,Wright High School,79,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24785,Jane Valenzuela,F,11th,Wright High School,84,97,10,Charter,1800,1049400,1,1,1,583,1,Medium
24786,Lori Bishop,F,9th,Wright High School,98,96,10,Charter,1800,1049400,1,1,1,583,1,Medium
24787,Rhonda Valenzuela,F,10th,Wright High School,87,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24788,Taylor Lambert,F,9th,Wright High School,82,80,10,Charter,1800,1049400,1,1,1,583,1,Medium
24789,Jimmy Wallace,M,10th,Wright High School,82,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24790,Stephanie Salinas,F,10th,Wright High School,77,90,10,Charter,1800,1049400,1,1,1,583,1,Medium
24791,Ann Lewis,F,12th,Wright High School,69,94,10,Charter,1800,1049400,0,1,0,583,1,Medium
24792,Rachel Baker,F,12th,Wright High School,76,98,10,Charter,1800,1049400,1,1,1,583,1,Medium
24793,April Jacobs,F,11th,Wright High School,89,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24794,Lori Johnson,F,11th,Wright High School,80,68,10,Charter,1800,1049400,1,0,0,583,1,Medium
24795,Regina Gilbert,F,12th,Wright High School,79,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24796,Benjamin Diaz,M,10th,Wright High School,83,88,10,Charter,1800,1049400,1,1,1,583,1,Medium
24797,Scott Scott,M,10th,Wright High School,90,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24798,Gina Gould,F,11th,Wright High School,99,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24799,Brittany Ramirez,F,9th,Wright High School,70,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24800,Cynthia Robinson,F,9th,Wright High School,71,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24801,Eddie Harrison,M,11th,Wright High School,98,74,10,Charter,1800,1049400,1,1,1,583,1,Medium
24802,Jeffery Carson,M,10th,Wright High School,80,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24803,Amanda Patel,F,11th,Wright High School,71,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24804,Michael Zimmerman,M,12th,Wright High School,86,96,10,Charter,1800,1049400,1,1,1,583,1,Medium
24805,Joseph Wood,M,10th,Wright High School,93,97,10,Charter,1800,1049400,1,1,1,583,1,Medium
24806,Samuel Sosa,M,11th,Wright High School,91,90,10,Charter,1800,1049400,1,1,1,583,1,Medium
24807,Deborah Nelson,F,9th,Wright High School,80,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24808,William Rodriguez,M,11th,Wright High School,87,96,10,Charter,1800,1049400,1,1,1,583,1,Medium
24809,William Diaz,M,11th,Wright High School,71,81,10,Charter,1800,1049400,1,1,1,583,1,Medium
24810,David Long,M,9th,Wright High School,92,79,10,Charter,1800,1049400,1,1,1,583,1,Medium
24811,Amy Harris,F,12th,Wright High School,78,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24812,Raymond Willis,M,10th,Wright High School,69,68,10,Charter,1800,1049400,0,0,0,583,1,Medium
24813,Christina Mcdonald,F,12th,Wright High School,77,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24814,Paul Stanley,M,12th,Wright High School,76,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24815,John Jackson,M,9th,Wright High School,99,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24816,Carol Hanson,F,9th,Wright High School,96,72,10,Charter,1800,1049400,1,1,1,583,1,Medium
24817,Devin Parsons,M,10th,Wright High School,79,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24818,Daniel Knight,M,11th,Wright High School,92,75,10,Charter,1800,1049400,1,1,1,583,1,Medium
24819,Timothy Snyder,M,9th,Wright High School,74,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24820,Julie Walter,F,9th,Wright High School,86,84,10,Charter,1800,1049400,1,1,1,583,1,Medium
24821,Melissa Koch,F,11th,Wright High School,75,79,10,Charter,1800,1049400,1,1,1,583,1,Medium
24822,Gregory Sanchez,M,12th,Wright High School,94,99,10,Charter,1800,1049400,1,1,1,583,1,Medium
24823,Gina Bailey,F,9th,Wright High School,96,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24824,Samantha Lee,F,11th,Wright High School,86,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24825,Ryan Armstrong,M,9th,Wright High School,87,92,10,Charter,1800,1049400,1,1,1,583,1,Medium
24826,Shelby Holmes,F,11th,Wright High School,78,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24827,Lori Ramirez,F,10th,Wright High School,74,74,10,Charter,1800,1049400,1,1,1,583,1,Medium
24828,Jonathan Thomas,M,12th,Wright High School,95,80,10,Charter,1800,1049400,1,1,1,583,1,Medium
24829,John Lozano,M,11th,Wright High School,84,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24830,Eric White,M,10th,Wright High School,95,81,10,Charter,1800,1049400,1,1,1,583,1,Medium
24831,Kimberly Mclaughlin,F,12th,Wright High School,71,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24832,Jessica Thornton,F,10th,Wright High School,72,99,10,Charter,1800,1049400,1,1,1,583,1,Medium
24833,Melissa King,F,12th,Wright High School,75,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24834,Dawn Hopkins,F,10th,Wright High School,83,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24835,Samuel Martin,M,10th,Wright High School,76,79,10,Charter,1800,1049400,1,1,1,583,1,Medium
24836,Joseph Jones,M,9th,Wright High School,89,75,10,Charter,1800,1049400,1,1,1,583,1,Medium
24837,Pamela Phillips,F,11th,Wright High School,75,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24838,Mary Hill,F,9th,Wright High School,79,68,10,Charter,1800,1049400,1,0,0,583,1,Medium
24839,Michelle Herrera,F,10th,Wright High School,77,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24840,Angela Jones,F,11th,Wright High School,92,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24841,Beth Weaver,F,9th,Wright High School,76,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24842,Susan Owens,F,11th,Wright High School,71,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24843,Michael Johnson,M,12th,Wright High School,94,72,10,Charter,1800,1049400,1,1,1,583,1,Medium
24844,Seth Schmitt,M,10th,Wright High School,77,99,10,Charter,1800,1049400,1,1,1,583,1,Medium
24845,Elizabeth Torres,F,9th,Wright High School,89,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24846,Joseph Murray,M,12th,Wright High School,75,89,10,Charter,1800,1049400,1,1,1,583,1,Medium
24847,Laura Scott,F,9th,Wright High School,89,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24848,Kayla Evans,F,11th,Wright High School,69,85,10,Charter,1800,1049400,0,1,0,583,1,Medium
24849,Logan Burgess,M,9th,Wright High School,87,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24850,Annette Robertson,F,11th,Wright High School,91,73,10,Charter,1800,1049400,1,1,1,583,1,Medium
24851,Heather Cobb,F,10th,Wright High School,95,84,10,Charter,1800,1049400,1,1,1,583,1,Medium
24852,Hannah Whitney,F,11th,Wright High School,86,82,10,Charter,1800,1049400,1,1,1,583,1,Medium
24853,Alexander Carson,M,10th,Wright High School,71,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24854,Christy Tucker,F,9th,Wright High School,69,95,10,Charter,1800,1049400,0,1,0,583,1,Medium
24855,Tiffany Miller,F,9th,Wright High School,79,68,10,Charter,1800,1049400,1,0,0,583,1,Medium
24856,John Thompson,M,10th,Wright High School,70,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24857,Elizabeth Pennington,F,9th,Wright High School,86,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24858,Jennifer Pugh,F,9th,Wright High School,84,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24859,Tina Gray,F,11th,Wright High School,71,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24860,Alexander Barker,M,9th,Wright High School,72,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24861,Brittney Clarke,F,10th,Wright High School,87,81,10,Charter,1800,1049400,1,1,1,583,1,Medium
24862,Jared Johnson,M,9th,Wright High School,92,98,10,Charter,1800,1049400,1,1,1,583,1,Medium
24863,Stephanie Powers,F,11th,Wright High School,76,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24864,Curtis Christensen,M,12th,Wright High School,87,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24865,Jeffrey Watson,M,11th,Wright High School,90,70,10,Charter,1800,1049400,1,1,1,583,1,Medium
24866,Christina Farrell,F,10th,Wright High School,90,93,10,Charter,1800,1049400,1,1,1,583,1,Medium
24867,Michael Green,M,10th,Wright High School,83,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24868,Valerie Guerrero,F,12th,Wright High School,79,76,10,Charter,1800,1049400,1,1,1,583,1,Medium
24869,Robert Hill,M,10th,Wright High School,84,71,10,Charter,1800,1049400,1,1,1,583,1,Medium
24870,Dustin Thomas,M,12th,Wright High School,88,86,10,Charter,1800,1049400,1,1,1,583,1,Medium
24871,William Chavez,M,9th,Wright High School,75,90,10,Charter,1800,1049400,1,1,1,583,1,Medium
24872,Ann Huber,F,12th,Wright High School,99,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24873,Ryan Munoz,M,12th,Wright High School,83,72,10,Charter,1800,1049400,1,1,1,583,1,Medium
24874,Kristi Allen,F,11th,Wright High School,70,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24875,Karen Hamilton,F,11th,Wright High School,79,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24876,Melissa Jones,F,10th,Wright High School,98,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24877,Samantha Russell,F,9th,Wright High School,74,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24878,Dawn Crane,F,12th,Wright High School,84,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24879,Austin Black,M,9th,Wright High School,99,97,10,Charter,1800,1049400,1,1,1,583,1,Medium
24880,Eduardo Ford,M,9th,Wright High School,79,96,10,Charter,1800,1049400,1,1,1,583,1,Medium
24881,Brian Brown,M,11th,Wright High School,96,85,10,Charter,1800,1049400,1,1,1,583,1,Medium
24882,Christina Gonzalez,F,12th,Wright High School,76,75,10,Charter,1800,1049400,1,1,1,583,1,Medium
24883,Lauren Jones,F,9th,Wright High School,94,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24884,Linda Solis,F,10th,Wright High School,91,74,10,Charter,1800,1049400,1,1,1,583,1,Medium
24885,Barbara Walls,F,9th,Wright High School,84,77,10,Charter,1800,1049400,1,1,1,583,1,Medium
24886,Elizabeth Miller,F,11th,Wright High School,74,78,10,Charter,1800,1049400,1,1,1,583,1,Medium
24887,Erin Vazquez,F,12th,Wright High School,98,99,10,Charter,1800,1049400,1,1,1,583,1,Medium
24888,Anthony Jimenez,M,12th,Wright High School,93,92,10,Charter,1800,1049400,1,1,1,583,1,Medium
24889,Christopher Thornton Jr.,M,12th,Wright High School,86,97,10,Charter,1800,1049400,1,1,1,583,1,Medium
24890,John Bean,M,9th,Wright High School,73,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24891,Julie Powers,F,10th,Wright High School,79,71,10,Charter,1800,1049400,1,1,1,583,1,Medium
24892,Matthew Walker,M,10th,Wright High School,69,97,10,Charter,1800,1049400,0,1,0,583,1,Medium
24893,Sean White,M,12th,Wright High School,76,90,10,Charter,1800,1049400,1,1,1,583,1,Medium
24894,Julie James,F,10th,Wright High School,69,83,10,Charter,1800,1049400,0,1,0,583,1,Medium
24895,Phillip Shaw,M,12th,Wright High School,98,75,10,Charter,1800,1049400,1,1,1,583,1,Medium
24896,Edward Ward,M,12th,Wright High School,85,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
24897,Rebecca Keller,F,9th,Wright High School,76,69,10,Charter,1800,1049400,1,0,0,583,1,Medium
24898,Natalie Hall,F,12th,Wright High School,89,68,10,Charter,1800,1049400,1,0,0,583,1,Medium
24899,Tara Yoder,F,9th,Wright High School,83,94,10,Charter,1800,1049400,1,1,1,583,1,Medium
24900,Lisa Wong,F,11th,Wright High School,91,90,10,Charter,1800,1049400,1,1,1,583,1,Medium
24901,Kimberly Weber,F,9th,Wright High School,81,95,10,Charter,1800,1049400,1,1,1,583,1,Medium
24902,Christopher Sullivan,M,10th,Wright High School,78,80,10,Charter,1800,1049400,1,1,1,583,1,Medium
24903,Matthew Carter,M,9th,Wright High School,86,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24904,Megan Cain,F,10th,Wright High School,94,92,10,Charter,1800,1049400,1,1,1,583,1,Medium
24905,Robert Orozco,M,11th,Wright High School,72,91,10,Charter,1800,1049400,1,1,1,583,1,Medium
24906,Brian Torres,M,12th,Wright High School,72,92,10,Charter,1800,1049400,1,1,1,583,1,Medium
24907,Paul Montgomery,M,9th,Wright High School,97,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24908,Cindy Porter,F,10th,Wright High School,73,98,10,Charter,1800,1049400,1,1,1,583,1,Medium
24909,Alexander Luna,M,9th,Wright High School,82,83,10,Charter,1800,1049400,1,1,1,583,1,Medium
24910,Julie Williamson,F,12th,Wright High School,87,99,10,Charter,1800,1049400,1,1,1,583,1,Medium
24911,Ronald Ball,M,12th,Wright High School,73,87,10,Charter,1800,1049400,1,1,1,583,1,Medium
